PolicyID,CustomerID,RiskScore,RiskCategory,AnnualPremium,ClaimAmount,ClaimsCount,PolicyYear
POL029257,CUST00018,3.5,Low,886.26,0.0,0,2025
POL029258,CUST04124,25.9,Medium,1282.97,1239.55,2,2025
POL029259,CUST04833,24.5,Low,1796.79,0.0,0,2025
POL029260,CUST04836,24.6,Low,1490.3,0.0,0,2025
POL029261,CUST02806,47.2,Medium,1819.29,9489.55,2,2025
POL029262,CUST04452,49.7,Medium,1777.17,2354.42,1,2025
POL029263,CUST00947,0.0,Low,1266.88,0.0,0,2025
POL029264,CUST04636,25.9,Medium,1369.05,0.0,0,2025
POL029265,CUST00849,3.8,Low,777.96,0.0,0,2025
POL029266,CUST03662,33.9,Medium,1631.72,0.0,0,2025
POL029267,CUST04224,7.0,Low,1283.71,0.0,0,2025
POL029268,CUST04917,15.3,Low,1040.13,0.0,0,2025
POL029269,CUST01987,16.0,Low,,0.0,0,2025
POL029270,CUST04919,9.1,Low,1185.54,0.0,0,2025
POL029271,CUST00511,1.2,Low,1180.92,0.0,0,2025
POL029272,CUST03568,27.9,Medium,1815.36,0.0,0,2025
POL029273,CUST03879,11.3,Low,1245.47,0.0,0,2025
POL029274,CUST01680,3.3,Low,975.12,0.0,0,2025
POL029275,CUST03571,32.7,Medium,1972.48,0.0,0,2025
POL029276,CUST04056,24.0,Low,1497.52,0.0,0,2025
POL029277,CUST03693,2.1,Low,1306.06,0.0,0,2025
POL029278,CUST04105,3.9,Low,1115.54,7129.27,3,2025
POL029279,CUST01069,3.6,Low,1159.75,0.0,0,2025
POL029280,CUST00759,14.0,Low,1223.74,0.0,0,2025
POL029281,CUST00506,5.6,Low,876.92,0.0,0,2025
POL029282,CUST01726,0.0,Low,1070.32,0.0,0,2025
POL029283,CUST00869,11.5,Low,765.36,0.0,0,2025
POL029284,CUST03682,75.9,Very High,2335.4,0.0,0,2025
POL029285,CUST00327,21.0,Low,,0.0,0,2025
POL029286,CUST01737,41.6,Medium,1894.81,3740.15,1,2025
POL029287,CUST02946,42.4,Medium,2010.05,0.0,0,2025
POL029288,CUST02430,55.8,High,2079.07,0.0,0,2025
POL029289,CUST03454,20.6,Low,,0.0,0,2025
POL029290,CUST00313,36.5,Medium,1378.6,0.0,0,2025
POL029291,CUST03319,38.8,Medium,1361.94,0.0,0,2025
POL029292,CUST03285,36.4,Medium,1637.56,0.0,0,2025
POL029293,CUST00682,37.3,Medium,1568.94,0.0,0,2025
POL029294,CUST00427,54.3,High,2046.99,0.0,0,2025
POL029295,CUST03507,28.7,Medium,1557.86,10141.72,1,2025
POL029296,CUST03213,30.4,Medium,1395.22,0.0,0,2025
POL029297,CUST02584,0.6,Low,1050.13,0.0,0,2025
POL029298,CUST03930,2.6,Low,927.58,0.0,0,2025
POL029299,CUST01824,27.7,Medium,1454.92,0.0,0,2025
POL029300,CUST02615,24.3,Low,1154.58,0.0,0,2025
POL029301,CUST00194,17.1,Low,1209.66,0.0,0,2025
POL029302,CUST02821,32.1,Medium,1747.0,200.0,1,2025
POL029303,CUST01742,3.9,Low,1396.76,0.0,0,2025
POL029304,CUST04180,19.7,Low,1698.79,0.0,0,2025
POL029305,CUST03874,35.6,Medium,1461.48,0.0,0,2025
POL029306,CUST00401,39.2,Medium,1741.86,0.0,0,2025
POL029307,CUST04937,26.7,Medium,1433.0,0.0,0,2025
POL029308,CUST02185,21.2,Low,1428.64,0.0,0,2025
POL029309,CUST03026,25.0,Medium,1653.46,0.0,0,2025
POL029310,CUST01896,21.5,Low,,1868.56,0,2025
POL029311,CUST05000,38.2,Medium,1727.32,0.0,0,2025
POL029312,CUST02679,6.0,Low,1108.14,9323.76,1,2025
POL029313,CUST01817,5.9,Low,1455.86,1192.34,1,2025
POL029314,CUST03417,16.3,Low,1030.83,0.0,0,2025
POL029315,CUST03701,0.0,Low,952.38,4379.62,1,2025
POL029316,CUST00315,7.6,Low,1413.65,0.0,0,2025
POL029317,CUST00708,37.4,Medium,1664.49,0.0,0,2025
POL029318,CUST02511,7.2,Low,996.45,0.0,0,2025
POL029319,CUST00015,0.6,Low,1055.93,0.0,0,2025
POL029320,CUST00529,19.0,Low,,0.0,0,2025
POL029321,CUST02086,20.8,Low,1315.24,6374.12,1,2025
POL029322,CUST02405,13.1,Low,1266.57,0.0,0,2025
POL029323,CUST03219,21.2,Low,,0.0,0,2025
POL029324,CUST02749,42.2,Medium,1993.33,0.0,0,2025
POL029325,CUST00661,5.5,Low,1289.27,0.0,0,2025
POL029326,CUST03126,31.2,Medium,1651.15,955.05,2,2025
POL029327,CUST02279,18.3,Low,,0.0,0,2025
POL029328,CUST03201,56.2,High,2287.55,1961.17,1,2025
POL029329,CUST04114,20.0,Low,1295.59,0.0,0,2025
POL029330,CUST01730,,Low,1365.26,0.0,0,2025
POL029331,CUST03136,13.4,Low,1103.07,0.0,0,2025
POL029332,CUST02281,36.8,Medium,2011.75,0.0,0,2025
POL029333,CUST01603,42.7,Medium,1616.07,0.0,0,2025
POL029334,CUST00060,8.7,Low,1243.8,0.0,0,2025
POL029335,CUST02055,29.3,Medium,,0.0,0,2025
POL029336,CUST01686,28.3,Medium,1467.12,0.0,0,2025
POL029337,CUST00107,25.0,Medium,1227.7,2248.38,1,2025
POL029338,CUST02581,16.7,Low,1184.39,0.0,0,2025
POL029339,CUST01014,18.4,Low,1385.74,0.0,0,2025
POL029340,CUST02767,11.0,Low,1330.07,0.0,0,2025
POL029341,CUST02012,26.9,Medium,1393.36,0.0,0,2025
POL029342,CUST04154,28.7,Medium,1284.85,4755.16,3,2025
POL029343,CUST00426,8.9,Low,955.27,0.0,0,2025
POL029344,CUST03247,29.5,Medium,1413.38,2388.61,1,2025
POL029345,CUST02373,2.9,Low,1053.76,0.0,0,2025
POL029346,CUST04897,20.8,Low,1475.66,0.0,0,2025
POL029347,CUST03900,13.1,Low,1235.87,0.0,0,2025
POL029348,CUST03437,57.8,High,2320.06,0.0,0,2025
POL029349,CUST04661,21.9,Low,1703.22,494.75,1,2025
POL029350,CUST03068,38.9,Medium,1789.97,1055.86,1,2025
POL029351,CUST01365,9.2,Low,860.17,0.0,0,2025
POL029352,CUST03142,26.5,Medium,1390.67,0.0,0,2025
POL029353,CUST03033,7.0,Low,1331.47,0.0,0,2025
POL029354,CUST01372,18.3,Low,1339.33,0.0,0,2025
POL029355,CUST01140,30.3,Medium,1621.28,0.0,0,2025
POL029356,CUST04704,26.6,Medium,1602.27,0.0,0,2025
POL029357,CUST01604,21.8,Low,1322.24,0.0,0,2025
POL029358,CUST04248,3.7,Low,1364.16,0.0,0,2025
POL029359,CUST01131,4.2,Low,1249.69,0.0,0,2025
POL029360,CUST01048,37.3,Medium,1711.72,0.0,0,2025
POL029361,CUST03119,47.1,Medium,1827.1,979.18,1,2025
POL029362,CUST01951,39.6,Medium,1897.0,0.0,0,2025
POL029363,CUST03386,15.1,Low,1343.15,0.0,0,2025
POL029364,CUST04169,30.2,Medium,1477.04,4940.79,1,2025
POL029365,CUST00314,2.4,Low,1501.47,0.0,0,2025
POL029366,CUST02739,21.7,Low,1294.2,2548.05,2,2025
POL029367,CUST03087,13.7,Low,1202.96,3252.47,1,2025
POL029368,CUST04938,16.4,Low,1500.72,0.0,0,2025
POL029369,CUST00205,33.7,Medium,1818.9,0.0,0,2025
POL029370,CUST04942,23.3,Low,1466.46,0.0,0,2025
POL029371,CUST02805,17.6,Low,1445.76,0.0,0,2025
POL029372,CUST04432,49.0,Medium,1609.11,0.0,0,2025
POL029373,CUST04676,,Medium,1357.32,0.0,0,2025
POL029374,CUST01238,36.6,Medium,1792.42,0.0,0,2025
POL029375,CUST01493,30.1,Medium,1361.89,1740.17,1,2025
POL029376,CUST04616,4.5,Low,1437.12,4535.58,1,2025
POL029377,CUST02148,17.8,Low,1312.43,0.0,0,2025
POL029378,CUST03646,15.0,Low,1228.47,0.0,0,2025
POL029379,CUST00015,3.4,Low,1294.36,1469.23,1,2025
POL029380,CUST03390,28.9,Medium,1639.9,0.0,0,2025
POL029381,CUST02290,,Medium,1713.43,0.0,0,2025
POL029382,CUST01104,10.6,Low,993.17,7590.91,2,2025
POL029383,CUST01871,25.6,Medium,1393.87,0.0,0,2025
POL029384,CUST04711,4.1,Low,1150.74,0.0,0,2025
POL029385,CUST02028,11.9,Low,1191.42,0.0,0,2025
POL029386,CUST02435,29.2,Medium,1878.19,0.0,0,2025
POL029387,CUST02101,50.1,High,2226.26,0.0,0,2025
POL029388,CUST02045,17.3,Low,1416.75,5599.17,2,2025
POL029389,CUST02444,33.9,Medium,,0.0,0,2025
POL029390,CUST01905,7.1,Low,1300.65,0.0,0,2025
POL029391,CUST02659,19.7,Low,1595.86,1760.09,1,2025
POL029392,CUST02167,8.3,Low,1552.79,0.0,0,2025
POL029393,CUST03842,16.8,Low,1442.94,0.0,0,2025
POL029394,CUST01739,48.9,Medium,2282.52,0.0,0,2025
POL029395,CUST00403,14.5,Low,1200.84,0.0,0,2025
POL029396,CUST04244,40.2,Medium,2151.3,0.0,0,2025
POL029397,CUST03147,22.0,Low,1471.21,0.0,0,2025
POL029398,CUST02043,18.7,Low,1091.03,0.0,0,2025
POL029399,CUST01014,11.8,Low,1346.41,0.0,0,2025
POL029400,CUST02501,,Medium,1449.93,0.0,0,2025
POL029401,CUST02983,9.1,Low,1162.18,0.0,0,2025
POL029402,CUST01783,12.3,Low,1449.32,0.0,0,2025
POL029403,CUST03944,7.5,Low,1105.02,0.0,0,2025
POL029404,CUST00204,8.8,Low,1345.2,5186.14,1,2025
POL029405,CUST00199,44.7,Medium,2042.61,0.0,0,2025
POL029406,CUST00908,16.2,Low,1700.88,0.0,0,2025
POL029407,CUST00491,,Low,1116.23,1268.92,1,2025
POL029408,CUST04081,18.8,Low,1448.76,2892.75,2,2025
POL029409,CUST01228,24.9,Low,1626.31,0.0,0,2025
POL029410,CUST03008,25.9,Medium,1563.53,8826.16,1,2025
POL029411,CUST02093,0.0,Low,753.34,0.0,0,2025
POL029412,CUST00668,29.9,Medium,1466.35,6303.45,1,2025
POL029413,CUST04834,6.7,Low,955.32,0.0,0,2025
POL029414,CUST00037,27.0,Medium,1543.9,0.0,0,2025
POL029415,CUST00900,9.3,Low,1287.95,3090.47,1,2025
POL029416,CUST00104,18.0,Low,1455.3,0.0,0,2025
POL029417,CUST03130,23.9,Low,1542.54,200.0,2,2025
POL029418,CUST04010,6.6,Low,1036.72,0.0,0,2025
POL029419,CUST02878,21.6,Low,1438.92,0.0,0,2025
POL029420,CUST02317,27.8,Medium,1448.94,0.0,0,2025
POL029421,CUST01365,9.7,Low,1486.92,0.0,0,2025
POL029422,CUST04834,2.0,Low,894.87,0.0,0,2025
POL029423,CUST03033,,Low,1108.51,0.0,0,2025
POL029424,CUST03197,13.1,Low,1262.46,20936.77,3,2025
POL029425,CUST04567,54.8,High,1929.74,0.0,0,2025
POL029426,CUST03543,27.9,Medium,1450.68,2742.58,2,2025
POL029427,CUST02566,3.8,Low,930.31,0.0,0,2025
POL029428,CUST02578,47.5,Medium,1650.09,226.21,1,2025
POL029429,CUST02594,10.1,Low,1392.63,649.23,1,2025
POL029430,CUST03629,11.8,Low,1379.38,0.0,0,2025
POL029431,CUST01858,8.1,Low,1159.02,0.0,0,2025
POL029432,CUST02511,1.5,Low,473.34,0.0,0,2025
POL029433,CUST03937,43.8,Medium,1669.13,0.0,0,2025
POL029434,CUST03883,17.8,Low,1448.46,0.0,0,2025
POL029435,CUST01918,21.4,Low,,0.0,0,2025
POL029436,CUST03124,0.0,Low,1228.38,0.0,0,2025
POL029437,CUST02013,19.5,Low,1415.12,0.0,0,2025
POL029438,CUST03592,38.8,Medium,1544.27,0.0,0,2025
POL029439,CUST03777,17.7,Low,1231.41,0.0,0,2025
POL029440,CUST01280,10.6,Low,1160.09,0.0,0,2025
POL029441,CUST03710,26.6,Medium,1221.1,2143.52,1,2025
POL029442,CUST03643,16.3,Low,1410.61,0.0,0,2025
POL029443,CUST03613,2.4,Low,1161.29,0.0,0,2025
POL029444,CUST01068,24.9,Low,1921.9,1374.85,1,2025
POL029445,CUST04825,6.5,Low,1065.73,0.0,0,2025
POL029446,CUST01170,,Low,1850.82,940.93,1,2025
POL029447,CUST04747,19.9,Low,1530.85,0.0,0,2025
POL029448,CUST02053,66.0,High,1926.12,200.0,1,2025
POL029449,CUST02695,5.7,Low,954.69,0.0,0,2025
POL029450,CUST00443,36.7,Medium,2041.25,0.0,0,2025
POL029451,CUST00293,8.7,Low,1220.3,0.0,0,2025
POL029452,CUST02027,,Medium,1507.79,0.0,0,2025
POL029453,CUST02493,19.4,Low,,5754.11,1,2025
POL029454,CUST01955,28.1,Medium,1852.96,0.0,0,2025
POL029455,CUST00501,36.5,Medium,1894.08,7090.61,2,2025
POL029456,CUST01937,7.7,Low,1346.46,0.0,0,2025
POL029457,CUST03900,16.0,Low,1073.0,0.0,0,2025
POL029458,CUST04335,30.6,Medium,1542.23,0.0,0,2025
POL029459,CUST03523,6.0,Low,1142.15,0.0,0,2025
POL029460,CUST02193,53.0,High,1984.39,0.0,0,2025
POL029461,CUST02381,26.9,Medium,1808.88,9334.47,2,2025
POL029462,CUST02003,35.4,Medium,1539.6,0.0,0,2025
POL029463,CUST02213,19.7,Low,1600.4,0.0,0,2025
POL029464,CUST00174,13.6,Low,1351.12,200.0,1,2025
POL029465,CUST03014,52.3,High,2078.16,0.0,0,2025
POL029466,CUST04770,20.0,Low,1125.65,0.0,0,2025
POL029467,CUST00867,9.9,Low,1269.8,0.0,0,2025
POL029468,CUST04647,68.2,High,2450.45,0.0,0,2025
POL029469,CUST04046,39.8,Medium,1775.59,0.0,0,2025
POL029470,CUST01526,48.9,Medium,2209.27,0.0,0,2025
POL029471,CUST02471,,Medium,1902.95,0.0,0,2025
POL029472,CUST02754,38.2,Medium,1812.76,1819.03,1,2025
POL029473,CUST00167,9.8,Low,977.56,0.0,0,2025
POL029474,CUST04006,19.7,Low,1241.82,0.0,0,2025
POL029475,CUST04313,14.9,Low,1261.53,5157.02,2,2025
POL029476,CUST04699,18.6,Low,1311.01,10897.33,1,2025
POL029477,CUST01336,49.8,Medium,1758.3,1426.37,3,2025
POL029478,CUST00412,4.1,Low,1187.7,0.0,0,2025
POL029479,CUST04587,14.8,Low,1151.67,0.0,0,2025
POL029480,CUST00558,15.1,Low,1238.31,0.0,0,2025
POL029481,CUST03145,5.8,Low,1144.46,0.0,0,2025
POL029482,CUST04957,1.5,Low,1132.79,0.0,0,2025
POL029483,CUST04040,20.0,Low,1600.5,0.0,0,2025
POL029484,CUST00871,11.4,Low,1131.05,0.0,0,2025
POL029485,CUST04046,37.7,Medium,1957.09,0.0,0,2025
POL029486,CUST02199,0.8,Low,853.26,0.0,0,2025
POL029487,CUST03841,40.8,Medium,1929.49,0.0,0,2025
POL029488,CUST02369,,Low,1052.71,0.0,0,2025
POL029489,CUST02883,19.2,Low,1488.77,0.0,0,2025
POL029490,CUST02024,16.4,Low,1670.24,0.0,0,2025
POL029491,CUST04764,19.9,Low,1532.05,0.0,0,2025
POL029492,CUST04321,4.7,Low,1265.88,5874.34,1,2025
POL029493,CUST03607,30.4,Medium,1587.29,7929.89,3,2025
POL029494,CUST01199,25.9,Medium,1577.72,0.0,0,2025
POL029495,CUST02735,71.9,High,2253.89,0.0,0,2025
POL029496,CUST04349,33.8,Medium,1793.24,0.0,0,2025
POL029497,CUST01653,23.8,Low,1284.79,2198.78,2,2025
POL029498,CUST03745,9.5,Low,1199.02,0.0,0,2025
POL029499,CUST04983,10.7,Low,1369.02,0.0,0,2025
POL029500,CUST03323,18.1,Low,1630.06,0.0,0,2025
POL029501,CUST03962,23.1,Low,1405.45,0.0,0,2025
POL029502,CUST04607,,Medium,1504.42,0.0,0,2025
POL029503,CUST00737,48.9,Medium,1968.76,0.0,0,2025
POL029504,CUST03878,53.0,High,2099.87,0.0,0,2025
POL029505,CUST03011,13.7,Low,1742.62,480.31,1,2025
POL029506,CUST04258,56.8,High,2148.56,0.0,0,2025
POL029507,CUST03249,42.8,Medium,1689.18,0.0,0,2025
POL029508,CUST01416,27.2,Medium,1753.34,2618.48,1,2025
POL029509,CUST00713,2.6,Low,1144.95,0.0,0,2025
POL029510,CUST04997,25.6,Medium,1562.73,0.0,0,2025
POL029511,CUST04661,10.0,Low,1153.98,2781.99,1,2025
POL029512,CUST01466,2.4,Low,990.6,0.0,0,2025
POL029513,CUST01925,20.7,Low,1400.65,0.0,0,2025
POL029514,CUST03071,34.6,Medium,1634.98,0.0,0,2025
POL029515,CUST00619,0.0,Low,1021.63,0.0,0,2025
POL029516,CUST04632,6.7,Low,1438.4,1098.28,1,2025
POL029517,CUST04599,4.5,Low,771.69,0.0,0,2025
POL029518,CUST03411,4.1,Low,1379.94,0.0,0,2025
POL029519,CUST04619,37.4,Medium,1862.96,0.0,0,2025
POL029520,CUST02913,39.4,Medium,1891.27,0.0,0,2025
POL029521,CUST01310,5.8,Low,936.37,1017.53,1,2025
POL029522,CUST04161,45.4,Medium,2115.76,0.0,0,2025
POL029523,CUST03907,10.8,Low,1267.54,1512.31,1,2025
POL029524,CUST01643,21.8,Low,1430.79,2633.65,1,2025
POL029525,CUST00153,26.5,Medium,1791.33,290.88,1,2025
POL029526,CUST00246,21.2,Low,1408.84,0.0,0,2025
POL029527,CUST04114,35.6,Medium,1894.86,0.0,0,2025
POL029528,CUST02618,22.6,Low,1682.29,0.0,0,2025
POL029529,CUST03362,,Low,1252.72,0.0,0,2025
POL029530,CUST00654,9.5,Low,835.95,3696.09,1,2025
POL029531,CUST02157,13.5,Low,1061.7,0.0,0,2025
POL029532,CUST00155,0.0,Low,994.89,0.0,0,2025
POL029533,CUST04319,47.6,Medium,1886.68,0.0,0,2025
POL029534,CUST04907,52.1,High,2249.26,0.0,0,2025
POL029535,CUST02614,9.7,Low,1031.89,0.0,0,2025
POL029536,CUST00800,15.9,Low,1562.58,0.0,0,2025
POL029537,CUST03365,19.3,Low,1455.16,5961.81,1,2025
POL029538,CUST04706,60.4,High,2184.38,0.0,0,2025
POL029539,CUST00505,0.0,Low,1295.92,0.0,0,2025
POL029540,CUST01658,44.4,Medium,2137.92,3281.33,1,2025
POL029541,CUST00478,,Medium,1858.65,0.0,0,2025
POL029542,CUST01697,12.2,Low,1462.35,0.0,0,2025
POL029543,CUST02200,3.1,Low,599.33,0.0,0,2025
POL029544,CUST02857,,Low,,0.0,0,2025
POL029545,CUST00356,61.3,High,2049.95,0.0,0,2025
POL029546,CUST01849,24.4,Low,1688.4,0.0,0,2025
POL029547,CUST03473,39.0,Medium,2008.21,0.0,0,2025
POL029548,CUST03600,36.4,Medium,1716.31,0.0,0,2025
POL029549,CUST01580,26.7,Medium,1478.85,0.0,0,2025
POL029550,CUST02584,12.3,Low,1103.63,0.0,0,2025
POL029551,CUST01477,8.3,Low,1059.78,0.0,0,2025
POL029552,CUST04096,21.1,Low,1461.33,0.0,0,2025
POL029553,CUST01368,56.9,High,2130.26,0.0,0,2025
POL029554,CUST03220,16.1,Low,1489.42,4172.41,3,2025
POL029555,CUST03938,16.0,Low,1103.49,0.0,0,2025
POL029556,CUST04403,18.7,Low,1468.54,0.0,0,2025
POL029557,CUST00218,15.3,Low,1576.93,0.0,0,2025
POL029558,CUST03840,16.8,Low,1419.95,0.0,0,2025
POL029559,CUST00672,44.2,Medium,1745.12,0.0,0,2025
POL029560,CUST00149,23.5,Low,1299.52,0.0,0,2025
POL029561,CUST03794,19.6,Low,1625.19,0.0,0,2025
POL029562,CUST01228,29.4,Medium,1699.44,0.0,0,2025
POL029563,CUST03862,27.9,Medium,1486.0,0.0,0,2025
POL029564,CUST00274,36.1,Medium,1792.01,0.0,0,2025
POL029565,CUST01336,,Medium,1750.53,8471.29,1,2025
POL029566,CUST04882,22.0,Low,1355.14,6553.3,2,2025
POL029567,CUST00829,9.8,Low,1016.8,467.76,1,2025
POL029568,CUST00689,8.3,Low,1392.34,0.0,0,2025
POL029569,CUST03024,18.0,Low,1363.24,0.0,0,2025
POL029570,CUST03194,9.8,Low,1244.59,911.42,1,2025
POL029571,CUST03384,15.3,Low,1131.39,0.0,0,2025
POL029572,CUST01619,28.6,Medium,1879.79,0.0,0,2025
POL029573,CUST04596,37.2,Medium,1788.61,0.0,0,2025
POL029574,CUST01417,2.9,Low,1156.27,0.0,0,2025
POL029575,CUST01976,32.6,Medium,1710.64,9605.61,1,2025
POL029576,CUST01227,7.7,Low,973.91,0.0,0,2025
POL029577,CUST00253,61.6,High,2391.13,0.0,0,2025
POL029578,CUST04065,57.2,High,1857.53,0.0,0,2025
POL029579,CUST03358,39.2,Medium,1939.1,2901.9,1,2025
POL029580,CUST01303,20.2,Low,1709.55,0.0,0,2025
POL029581,CUST01624,11.8,Low,1088.56,0.0,0,2025
POL029582,CUST03680,24.3,Low,1357.83,0.0,0,2025
POL029583,CUST00113,12.1,Low,1106.08,0.0,0,2025
POL029584,CUST04582,27.7,Medium,1769.43,0.0,0,2025
POL029585,CUST04100,28.1,Medium,1693.66,0.0,0,2025
POL029586,CUST00044,30.1,Medium,1342.23,0.0,0,2025
POL029587,CUST00169,14.9,Low,1370.9,0.0,0,2025
POL029588,CUST01307,24.3,Low,1436.72,0.0,0,2025
POL029589,CUST03467,30.6,Medium,1332.4,0.0,0,2025
POL029590,CUST04693,,Low,1446.87,0.0,0,2025
POL029591,CUST01019,22.5,Low,1046.31,8421.8,1,2025
POL029592,CUST00381,37.3,Medium,1802.11,0.0,0,2025
POL029593,CUST00088,22.5,Low,1406.21,12374.3,1,2025
POL029594,CUST04244,48.4,Medium,,0.0,0,2025
POL029595,CUST01129,23.7,Low,1459.68,7151.38,1,2025
POL029596,CUST02079,19.1,Low,1392.1,2197.74,1,2025
POL029597,CUST02932,12.3,Low,1332.65,9560.54,1,2025
POL029598,CUST00720,,Low,1078.37,4868.85,1,2025
POL029599,CUST04071,7.6,Low,1316.05,0.0,0,2025
POL029600,CUST01811,5.4,Low,1204.93,8938.87,1,2025
POL029601,CUST04240,14.1,Low,1546.39,0.0,0,2025
POL029602,CUST03480,20.1,Low,1352.42,0.0,0,2025
POL029603,CUST04294,13.3,Low,1274.75,7750.67,1,2025
POL029604,CUST04584,40.9,Medium,1715.76,0.0,0,2025
POL029605,CUST00848,37.2,Medium,1605.95,0.0,0,2025
POL029606,CUST03304,2.5,Low,1357.4,0.0,0,2025
POL029607,CUST02820,52.0,High,1770.84,0.0,0,2025
POL029608,CUST02894,16.1,Low,1381.89,0.0,0,2025
POL029609,CUST02432,75.5,Very High,2625.27,0.0,0,2025
POL029610,CUST03650,24.7,Low,1236.15,0.0,0,2025
POL029611,CUST04628,52.1,High,1905.19,0.0,0,2025
POL029612,CUST02052,26.0,Medium,1637.6,0.0,0,2025
POL029613,CUST01268,17.4,Low,1736.76,0.0,0,2025
POL029614,CUST02736,35.3,Medium,1562.37,0.0,0,2025
POL029615,CUST04279,25.7,Medium,1586.63,3611.23,2,2025
POL029616,CUST02799,10.2,Low,1338.39,0.0,0,2025
POL029617,CUST00566,5.4,Low,1266.39,0.0,0,2025
POL029618,CUST00400,37.3,Medium,1701.66,0.0,0,2025
POL029619,CUST03137,8.5,Low,1003.02,0.0,0,2025
POL029620,CUST03556,9.4,Low,1433.11,0.0,0,2025
POL029621,CUST04342,7.6,Low,1120.86,0.0,0,2025
POL029622,CUST03835,47.7,Medium,1680.25,0.0,0,2025
POL029623,CUST01058,5.0,Low,1262.86,0.0,0,2025
POL029624,CUST04380,29.5,Medium,1602.31,0.0,0,2025
POL029625,CUST04809,21.6,Low,1200.61,0.0,0,2025
POL029626,CUST00991,7.6,Low,1213.98,0.0,0,2025
POL029627,CUST00838,17.7,Low,1368.4,1043.48,1,2025
POL029628,CUST01734,16.9,Low,963.59,0.0,0,2025
POL029629,CUST01300,8.1,Low,1058.31,1856.32,1,2025
POL029630,CUST04520,41.1,Medium,1443.3,0.0,0,2025
POL029631,CUST02016,19.6,Low,1176.61,0.0,0,2025
POL029632,CUST03695,23.9,Low,1569.07,0.0,0,2025
POL029633,CUST03185,19.7,Low,1339.26,12467.02,1,2025
POL029634,CUST00736,9.7,Low,,0.0,0,2025
POL029635,CUST04997,25.6,Medium,1521.72,0.0,0,2025
POL029636,CUST03557,10.9,Low,1099.03,0.0,0,2025
POL029637,CUST00522,21.1,Low,1582.52,0.0,0,2025
POL029638,CUST01730,18.9,Low,1063.82,0.0,0,2025
POL029639,CUST03659,44.9,Medium,1571.26,0.0,0,2025
POL029640,CUST02241,11.9,Low,1666.1,0.0,0,2025
POL029641,CUST01230,25.2,Medium,1636.66,0.0,0,2025
POL029642,CUST02645,38.2,Medium,1920.59,0.0,0,2025
POL029643,CUST00518,29.0,Medium,1844.71,2689.75,1,2025
POL029644,CUST03184,49.5,Medium,1646.22,0.0,0,2025
POL029645,CUST03098,0.0,Low,800.1,5095.79,1,2025
POL029646,CUST01159,34.9,Medium,1598.76,12269.14,1,2025
POL029647,CUST01328,14.9,Low,1686.46,0.0,0,2025
POL029648,CUST03777,18.6,Low,1867.6,0.0,0,2025
POL029649,CUST00079,12.2,Low,1453.85,0.0,0,2025
POL029650,CUST01631,22.7,Low,1798.44,0.0,0,2025
POL029651,CUST01606,19.1,Low,1390.99,0.0,0,2025
POL029652,CUST01299,19.3,Low,1388.04,0.0,0,2025
POL029653,CUST03846,41.0,Medium,1558.49,0.0,0,2025
POL029654,CUST04894,8.0,Low,827.5,0.0,0,2025
POL029655,CUST04798,26.6,Medium,1700.63,0.0,0,2025
POL029656,CUST00010,17.5,Low,1833.87,0.0,0,2025
POL029657,CUST04196,75.2,Very High,2524.58,0.0,0,2025
POL029658,CUST01901,25.8,Medium,1602.87,0.0,0,2025
POL029659,CUST00146,28.9,Medium,1515.16,1195.87,1,2025
POL029660,CUST04740,21.1,Low,1439.09,911.92,1,2025
POL029661,CUST04348,7.3,Low,1127.85,0.0,0,2025
POL029662,CUST03528,8.5,Low,1255.34,0.0,0,2025
POL029663,CUST04376,20.5,Low,1681.34,7960.14,1,2025
POL029664,CUST04928,7.0,Low,1427.09,0.0,0,2025
POL029665,CUST00344,0.6,Low,1420.75,3353.71,1,2025
POL029666,CUST01004,1.1,Low,1270.8,0.0,0,2025
POL029667,CUST00667,47.1,Medium,2246.58,0.0,0,2025
POL029668,CUST01076,6.4,Low,1254.4,0.0,0,2025
POL029669,CUST04305,26.3,Medium,1231.33,0.0,0,2025
POL029670,CUST03442,60.4,High,2155.4,0.0,0,2025
POL029671,CUST00016,16.6,Low,1223.57,0.0,0,2025
POL029672,CUST02587,25.1,Medium,1477.18,2810.66,1,2025
POL029673,CUST04195,19.5,Low,1504.87,0.0,0,2025
POL029674,CUST02993,24.8,Low,1554.97,0.0,0,2025
POL029675,CUST02074,29.5,Medium,1606.32,0.0,0,2025
POL029676,CUST02950,31.8,Medium,1513.54,0.0,0,2025
POL029677,CUST02670,14.2,Low,1123.57,0.0,0,2025
POL029678,CUST03969,4.0,Low,1233.6,0.0,0,2025
POL029679,CUST00484,5.4,Low,1450.69,3611.19,1,2025
POL029680,CUST01555,20.5,Low,1344.61,0.0,0,2025
POL029681,CUST01158,28.9,Medium,1557.14,0.0,0,2025
POL029682,CUST03141,4.5,Low,1231.23,0.0,0,2025
POL029683,CUST02727,22.3,Low,1819.32,0.0,0,2025
POL029684,CUST02983,11.3,Low,1012.13,0.0,0,2025
POL029685,CUST04714,8.2,Low,1057.97,0.0,0,2025
POL029686,CUST02695,3.9,Low,1317.13,0.0,0,2025
POL029687,CUST03191,45.6,Medium,2080.91,0.0,0,2025
POL029688,CUST04195,19.4,Low,1323.93,0.0,0,2025
POL029689,CUST04124,,Low,1423.38,0.0,0,2025
